date,prcp,pres,snow,state,tavg,tmax,tmin,wdir,wspd
2007-09-14,0.0,1022.4,0.0,IA,11.6,16.1,5.6,329.0,17.3
2007-09-14,0.0,1022.4,0.0,IA,11.6,16.1,5.6,329.0,17.3
2007-09-14,0.0,1022.4,0.0,IA,11.6,16.1,5.6,329.0,17.3
2007-09-14,0.0,1022.4,0.0,IA,11.6,16.1,5.6,329.0,17.3
2007-09-14,0.0,1022.4,0.0,IA,11.6,16.1,5.6,329.0,17.3
2007-09-15,0.0,1014.1,,CA,21.0,26.2,16.7,,5.9
2007-09-15,0.0,1014.1,,CA,21.0,26.2,16.7,,5.9
2007-09-16,0.0,1006.1,0.0,MT,21.2,31.8,10.7,236.0,14.8
2007-09-21,0.5,1015.7,,WA,14.0,18.3,10.5,,5.5
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-21,0.0,1014.8,0.0,MO,23.4,31.6,15.5,,5.4
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-09-25,0.0,1013.4,0.0,IL,25.0,28.4,20.1,221.0,14.8
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-02,0.0,1015.8,0.0,TX,26.8,32.7,22.7,157.0,7.9
2007-10-21,0.0,1014.9,,CA,21.6,28.9,14.5,,3.2
2007-10-21,0.0,1014.9,,CA,21.6,28.9,14.5,,3.2
2007-10-21,0.0,1014.9,,CA,21.6,28.9,14.5,,3.2
2007-10-21,0.0,1014.9,,CA,21.6,28.9,14.5,,3.2
2007-10-22,0.0,1021.5,,CA,22.6,30.6,15.1,,2.8
2007-10-22,0.0,1021.5,,CA,22.6,30.6,15.1,,2.8
2007-10-22,0.0,1021.5,,CA,22.6,30.6,15.1,,2.8
2007-10-22,0.0,1021.5,,CA,22.6,30.6,15.1,,2.8
2007-10-22,0.0,1021.5,,CA,22.6,30.6,15.1,,2.8
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-23,0.0,1018.3,,CA,24.9,33.9,17.3,,2.2
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-24,0.0,1016.2,,CA,27.1,35.6,21.2,,3.1
2007-10-28,0.0,1017.3,0.0,HI,25.9,29.8,23.7,66.0,25.6
2007-11-21,0.0,1015.6,0.0,NM,9.7,14.7,3.6,351.0,20.5
2007-11-30,0.0,1028.3,0.0,IN,0.5,7.5,-4.1,257.0,16.9
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1028.9,,WA,1.7,5.0,-2.8,,6.0
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-08,0.0,1027.4,0.0,OR,1.9,5.4,-3.5,,8.6
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-10,30.0,1023.2,0.0,OK,-0.1,1.7,-3.3,,4.0
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1025.7,0.0,KS,-2.3,-1.5,-3.2,,7.3
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
2007-12-12,0.0,1024.4,0.0,MO,2.0,2.7,1.0,350.0,9.1
