state,category,date,disaster,disaster_info,designated_area,severity,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Marin (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Mariposa (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Mendocino (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Modoc (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Napa (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Riverside (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Santa Barbara (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Shasta (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
CA,DR,2019-05-01,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Trinity (County),1.0,15.7,12.3,18.9,0.0,0.0,269.0,10.9,1016.0
OR,DR,2019-05-02,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Coos (County),1.0,10.6,6.0,17.1,0.0,0.0,293.0,8.6,1021.6
OR,DR,2019-05-02,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Curry (County),1.0,10.6,6.0,17.1,0.0,0.0,293.0,8.6,1021.6
OR,DR,2019-05-02,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Douglas (County),1.0,10.6,6.0,17.1,0.0,0.0,293.0,8.6,1021.6
OR,DR,2019-05-02,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Jefferson (County),1.0,10.6,6.0,17.1,0.0,0.0,293.0,8.6,1021.6
OR,DR,2019-05-02,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Lane (County),1.0,10.6,6.0,17.1,0.0,0.0,293.0,8.6,1021.6
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Amador (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Butte (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Colusa (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Del Norte (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",El Dorado (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Glenn (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Humboldt (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Lake (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Marin (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Mariposa (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Mendocino (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Monterey (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Napa (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Sonoma (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Tehama (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Trinity (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Tuolumne (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
CA,DR,2019-05-17,Severe Storm,"Severe Winter Storms, Flooding, Landslides, And Mudslides",Yolo (County),1.0,16.4,12.3,20.1,0.0,0.0,286.0,11.1,1015.3
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Andrew (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Atchison (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Buchanan (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Cape Girardeau (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Carroll (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Chariton (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Holt (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Mississippi (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",New Madrid (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Pemiscot (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Perry (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Pike (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Platte (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Ray (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Ste. Genevieve (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
MO,DR,2019-05-20,Flood,"Severe Storms, Straight-Line Winds, And Flooding",Scott (County),0.5,16.6,11.6,21.0,0.0,0.0,341.0,11.4,1016.8
AZ,DR,2019-05-21,Severe Storm,Snowstorm And Flooding,Navajo Nation Reservation (Also NM and UT),0.5,20.2,13.9,28.3,0.0,0.0,196.0,19.4,1005.2
MT,DR,2019-05-24,Flood,Flooding,Daniels (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Lake (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,McCone (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Park (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Powder River (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Stillwater (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Treasure (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
MT,DR,2019-05-24,Flood,Flooding,Valley (County),0.0,11.4,7.9,16.8,5.1,0.0,338.0,10.8,1008.6
OK,EM,2019-05-25,Flood,Flooding,Haskell (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Kay (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Le Flore (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Muskogee (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Noble (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Osage (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Pawnee (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Sequoyah (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Tulsa (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
OK,EM,2019-05-25,Flood,Flooding,Wagoner (County),0.0,22.8,17.3,29.5,40.1,0.0,174.0,24.5,1013.9
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Allen (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Anderson (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Butler (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Chautauqua (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Cherokee (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Coffey (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Cowley (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Crawford (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Dickinson (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Doniphan (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Douglas (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Elk (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Franklin (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Geary (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Greenwood (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Harvey (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Jefferson (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Leavenworth (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Linn (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Lyon (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Marshall (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Montgomery (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Morris (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Neosho (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Osage (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Pottawatomie (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Reno (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Riley (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Saline (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Sumner (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Wabaunsee (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Wilson (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
KS,EM,2019-05-28,Severe Storm,Tornadoes And Flooding,Woodson (County),0.5,24.5,21.8,25.7,9.6,0.0,174.0,16.5,1002.8
LA,EM,2019-05-29,Flood,Flooding,Assumption (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Catahoula (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Concordia (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Iberville (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Pointe Coupee (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Rapides (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,St. Landry (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,St. Martin (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,St. Mary (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,Terrebonne (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
LA,EM,2019-05-29,Flood,Flooding,West Feliciana (Parish),0.0,28.3,24.4,32.8,0.0,0.0,154.0,15.1,1012.4
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Arkansas (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Chicot (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Conway (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Crawford (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Desha (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Faulkner (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Franklin (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Jefferson (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Johnson (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Lincoln (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Logan (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Perry (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Pope (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Pulaski (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Sebastian (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
AR,EM,2019-05-30,Flood,Severe Storms And Flooding,Yell (County),0.5,23.9,18.2,26.5,0.3,0.0,275.0,4.7,1010.5
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Pawnee (OTSA),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Adair (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Beaver (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Beckham (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Blaine (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Caddo (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Custer (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Dewey (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Ellis (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Grady (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Grant (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Greer (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Harper (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Haskell (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Jackson (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Kiowa (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Lincoln (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Okfuskee (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Pittsburg (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Pushmataha (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Roger Mills (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Tillman (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Washita (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Woodward (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Alfalfa (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Canadian (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Cherokee (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Craig (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Creek (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Delaware (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Garfield (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Kay (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Kingfisher (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Le Flore (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Logan (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Mayes (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Muskogee (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Noble (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Nowata (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Okmulgee (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
OK,DR,2019-06-01,Severe Storm,"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",Osage (County),1.0,22.4,16.7,30.0,4.3,0.0,185.0,13.3,1013.2
